Timestamp,gate-name,car-type,volumn
2015-08-08,entrance2,2,8
2015-08-08,entrance2,3,7
2015-08-08,entrance2,4,1
2015-08-08,entrance2,5,2
2015-08-08,entrance2,6,1
2015-08-08,entrance3,1,30
2015-08-08,entrance3,2,16
2015-08-08,entrance3,3,6
2015-08-08,entrance3,4,1
2015-08-08,entrance3,5,1
2015-08-08,entrance3,6,2
2015-08-08,entrance4,1,26
2015-08-08,entrance4,2,8
2015-08-08,entrance4,3,6
2015-08-08,entrance4,4,1
2015-08-08,entrance4,5,3
2015-08-08,gate2,2P,2
2015-08-08,gate3,2P,4
2015-08-08,gate4,2P,4
2015-08-08,gate5,2P,4
2015-08-08,gate6,2P,2
2015-08-08,gate7,2P,2
2015-08-08,gate8,2P,4
2015-08-08,general-gate0,3,3
2015-08-08,general-gate1,1,57
2015-08-08,general-gate1,2,19
2015-08-08,general-gate1,2P,2
2015-08-08,general-gate1,3,13
2015-08-08,general-gate1,5,3
2015-08-08,general-gate1,6,1
2015-08-08,general-gate2,1,57
2015-08-08,general-gate2,2,19
2015-08-08,general-gate2,2P,2
2015-08-08,general-gate2,3,13
2015-08-08,general-gate2,5,3
2015-08-08,general-gate2,6,1
2015-08-08,general-gate3,1,5
2015-08-08,general-gate3,2P,2
2015-08-08,general-gate3,3,1
2015-08-08,general-gate4,1,48
2015-08-08,general-gate4,2,15
2015-08-08,general-gate4,2P,2
2015-08-08,general-gate4,3,10
2015-08-08,general-gate4,5,3
2015-08-08,general-gate5,1,32
2015-08-08,general-gate5,2,13
2015-08-08,general-gate5,2P,4
2015-08-08,general-gate5,3,7
2015-08-08,general-gate5,5,2
2015-08-08,general-gate6,1,14
2015-08-08,general-gate6,2,5
2015-08-08,general-gate6,3,1
2015-08-08,general-gate7,1,67
2015-08-08,general-gate7,2,27
2015-08-08,general-gate7,2P,3
2015-08-08,general-gate7,3,12
2015-08-08,general-gate7,5,4
2015-08-08,general-gate7,6,1
2015-08-08,ranger-base,2P,4
2015-08-08,ranger-stop0,1,57
2015-08-08,ranger-stop0,2,19
2015-08-08,ranger-stop0,2P,3
2015-08-08,ranger-stop0,3,13
2015-08-08,ranger-stop0,5,3
2015-08-08,ranger-stop0,6,1
2015-08-08,ranger-stop1,2P,2
2015-08-08,ranger-stop2,1,57
2015-08-08,ranger-stop2,2,19
2015-08-08,ranger-stop2,2P,3
2015-08-08,ranger-stop2,3,13
2015-08-08,ranger-stop2,5,3
2015-08-08,ranger-stop2,6,1
2015-08-08,ranger-stop3,2P,4
2015-08-08,ranger-stop4,2P,2
2015-08-08,ranger-stop5,2P,4
2015-08-08,ranger-stop6,2P,5
2015-08-08,ranger-stop7,2P,2
2015-08-09,camping0,1,3
2015-08-09,camping0,2,7
2015-08-09,camping0,3,4
2015-08-09,camping1,1,1
2015-08-09,camping1,3,2
2015-08-09,camping2,1,14
2015-08-09,camping2,2,3
2015-08-09,camping2,3,3
2015-08-09,camping3,1,16
2015-08-09,camping3,2,2
2015-08-09,camping3,3,1
2015-08-09,camping4,1,16
2015-08-09,camping4,2,6
2015-08-09,camping4,2P,2
2015-08-09,camping4,3,3
2015-08-09,camping5,1,19
2015-08-09,camping5,2,6
2015-08-09,camping5,3,8
2015-08-09,camping6,1,12
2015-08-09,camping6,2P,4
2015-08-09,camping6,3,12
2015-08-09,camping7,1,7
2015-08-09,camping7,2,7
2015-08-09,camping7,3,3
2015-08-09,camping8,1,15
2015-08-09,camping8,2,4
2015-08-09,camping8,3,4
2015-08-09,entrance0,1,21
2015-08-09,entrance0,2,13
2015-08-09,entrance0,3,7
2015-08-09,entrance0,4,4
2015-08-09,entrance0,5,2
2015-08-09,entrance0,6,1
2015-08-09,entrance1,1,22
2015-08-09,entrance1,2,6
2015-08-09,entrance1,3,7
2015-08-09,entrance1,4,4
2015-08-09,entrance1,5,1
2015-08-09,entrance2,1,28
2015-08-09,entrance2,2,10
2015-08-09,entrance2,3,10
2015-08-09,entrance2,4,4
2015-08-09,entrance2,5,3
2015-08-09,entrance2,6,1
2015-08-09,entrance3,1,30
2015-08-09,entrance3,2,10
2015-08-09,entrance3,3,11
2015-08-09,entrance3,4,3
2015-08-09,entrance3,5,1
2015-08-09,entrance4,1,23
2015-08-09,entrance4,2,5
2015-08-09,entrance4,3,8
2015-08-09,entrance4,4,3
2015-08-09,entrance4,5,3
2015-08-09,gate3,2P,4
2015-08-09,gate5,2P,6
2015-08-09,gate6,2P,6
2015-08-09,gate7,2P,2
2015-08-09,gate8,2P,6
2015-08-09,general-gate0,1,1
2015-08-09,general-gate0,3,1
2015-08-09,general-gate1,1,63
2015-08-09,general-gate1,2,16
2015-08-09,general-gate1,3,23
2015-08-09,general-gate1,4,5
2015-08-09,general-gate1,5,4
2015-08-09,general-gate1,6,1
2015-08-09,general-gate2,1,63
2015-08-09,general-gate2,2,16
2015-08-09,general-gate2,3,23
2015-08-09,general-gate2,4,5
2015-08-09,general-gate2,5,4
2015-08-09,general-gate2,6,1
2015-08-09,general-gate3,2,1
2015-08-09,general-gate4,1,60
2015-08-09,general-gate4,2,16
2015-08-09,general-gate4,3,15
2015-08-09,general-gate4,4,3
2015-08-09,general-gate4,5,1
2015-08-09,general-gate5,1,32
2015-08-09,general-gate5,2,7
2015-08-09,general-gate5,2P,4
2015-08-09,general-gate5,3,14
2015-08-09,general-gate5,4,2
2015-08-09,general-gate5,5,2
2015-08-09,general-gate6,1,7
2015-08-09,general-gate6,2,7
2015-08-09,general-gate6,3,3
2015-08-09,general-gate7,1,79
2015-08-09,general-gate7,2,27
2015-08-09,general-gate7,2P,4
2015-08-09,general-gate7,3,21
2015-08-09,general-gate7,4,4
2015-08-09,general-gate7,5,1
2015-08-09,ranger-base,2P,6
2015-08-09,ranger-stop0,1,63
2015-08-09,ranger-stop0,2,16
2015-08-09,ranger-stop0,3,23
2015-08-09,ranger-stop0,4,5
2015-08-09,ranger-stop0,5,4
2015-08-09,ranger-stop0,6,1
2015-08-09,ranger-stop2,1,63
2015-08-09,ranger-stop2,2,16
2015-08-09,ranger-stop2,3,23
2015-08-09,ranger-stop2,4,5
2015-08-09,ranger-stop2,5,4
2015-08-09,ranger-stop2,6,1
2015-08-09,ranger-stop3,2P,4
2015-08-09,ranger-stop4,2P,2
2015-08-09,ranger-stop6,2P,6
2015-08-09,ranger-stop7,2P,2
2015-08-10,camping0,1,1
2015-08-10,camping0,2,2
2015-08-10,camping1,1,2
2015-08-10,camping1,3,2
2015-08-10,camping2,1,13
2015-08-10,camping2,2,5
2015-08-10,camping2,3,2
2015-08-10,camping3,1,11
2015-08-10,camping3,2,9
2015-08-10,camping3,3,5
2015-08-10,camping4,1,16
2015-08-10,camping4,2,6
2015-08-10,camping4,2P,2
2015-08-10,camping4,3,4
2015-08-10,camping5,1,12
2015-08-10,camping5,2,4
2015-08-10,camping5,3,6
2015-08-10,camping6,1,4
2015-08-10,camping6,2,4
2015-08-10,camping6,3,6
2015-08-10,camping7,1,8
2015-08-10,camping7,2,1
2015-08-10,camping7,3,5
2015-08-10,camping8,1,17
2015-08-10,camping8,2,5
2015-08-10,camping8,2P,1
2015-08-10,camping8,3,5
2015-08-10,entrance0,1,20
2015-08-10,entrance0,2,13
2015-08-10,entrance0,3,8
2015-08-10,entrance1,1,19
2015-08-10,entrance1,2,7
2015-08-10,entrance1,3,5
2015-08-10,entrance1,4,1
2015-08-10,entrance1,5,1
2015-08-10,entrance2,1,19
2015-08-10,entrance2,2,11
2015-08-10,entrance2,3,9
2015-08-10,entrance2,4,1
2015-08-10,entrance3,1,28
2015-08-10,entrance3,2,8
2015-08-10,entrance3,3,14
2015-08-10,entrance3,4,2
2015-08-10,entrance4,1,20
2015-08-10,entrance4,2,14
2015-08-10,entrance4,3,4
2015-08-10,entrance4,4,4
2015-08-10,entrance4,5,1
2015-08-10,gate2,2P,2
2015-08-10,gate3,2P,2
2015-08-10,gate4,2P,4
2015-08-10,gate5,2P,6
2015-08-10,gate6,2P,6
2015-08-10,gate7,2P,2
2015-08-10,gate8,2P,8
2015-08-10,general-gate0,1,1
2015-08-10,general-gate0,3,1
2015-08-10,general-gate1,1,42
2015-08-10,general-gate1,2,25
2015-08-10,general-gate1,2P,2
2015-08-10,general-gate1,3,22
2015-08-10,general-gate1,4,3
2015-08-10,general-gate1,5,1
2015-08-10,general-gate2,1,42
2015-08-10,general-gate2,2,25
2015-08-10,general-gate2,2P,2
2015-08-10,general-gate2,3,22
2015-08-10,general-gate2,4,3
2015-08-10,general-gate2,5,1
2015-08-10,general-gate3,1,3
2015-08-10,general-gate3,2P,1
2015-08-10,general-gate3,3,1
2015-08-10,general-gate4,1,41
2015-08-10,general-gate4,2,24
2015-08-10,general-gate4,2P,2
2015-08-10,general-gate4,3,14
2015-08-10,general-gate4,4,1
2015-08-10,general-gate4,5,1
2015-08-10,general-gate5,1,23
2015-08-10,general-gate5,2,16
2015-08-10,general-gate5,2P,3
2015-08-10,general-gate5,3,13
2015-08-10,general-gate5,4,3
2015-08-10,general-gate5,5,1
2015-08-10,general-gate6,1,8
2015-08-10,general-gate6,2,1
2015-08-10,general-gate6,3,5
2015-08-10,general-gate7,1,56
2015-08-10,general-gate7,2,27
2015-08-10,general-gate7,2P,7
2015-08-10,general-gate7,3,21
2015-08-10,general-gate7,4,1
2015-08-10,general-gate7,5,1
2015-08-10,ranger-base,2P,8
2015-08-10,ranger-stop0,1,42
2015-08-10,ranger-stop0,2,25
2015-08-10,ranger-stop0,2P,3
2015-08-10,ranger-stop0,3,22
2015-08-10,ranger-stop0,4,3
2015-08-10,ranger-stop0,5,1
2015-08-10,ranger-stop1,2P,2
2015-08-10,ranger-stop2,1,42
2015-08-10,ranger-stop2,2,25
2015-08-10,ranger-stop2,2P,3
2015-08-10,ranger-stop2,3,22
2015-08-10,ranger-stop2,4,3
2015-08-10,ranger-stop2,5,1
2015-08-10,ranger-stop3,2P,2
2015-08-10,ranger-stop4,2P,4
2015-08-10,ranger-stop5,2P,4
2015-08-10,ranger-stop6,2P,8
2015-08-10,ranger-stop7,2P,2
2015-08-11,camping0,1,4
2015-08-11,camping0,2,1
2015-08-11,camping0,3,1
2015-08-11,camping1,1,2
2015-08-11,camping2,1,3
2015-08-11,camping2,2,2
2015-08-11,camping2,2P,2
2015-08-11,camping2,3,2
2015-08-11,camping3,1,12
2015-08-11,camping3,2,4
2015-08-11,camping3,3,4
2015-08-11,camping4,1,10
2015-08-11,camping4,2,8
2015-08-11,camping4,3,3
2015-08-11,camping5,1,11
2015-08-11,camping5,2,4
2015-08-11,camping5,3,4
2015-08-11,camping6,1,10
2015-08-11,camping6,2,5
2015-08-11,camping6,3,7
2015-08-11,camping7,1,9
2015-08-11,camping7,2,4
2015-08-11,camping7,3,5
2015-08-11,camping8,1,17
2015-08-11,camping8,2,5
2015-08-11,camping8,2P,2
2015-08-11,camping8,3,2
2015-08-11,entrance0,1,16
2015-08-11,entrance0,2,15
2015-08-11,entrance0,3,5
2015-08-11,entrance0,4,3
2015-08-11,entrance0,5,2
2015-08-11,entrance0,6,1
2015-08-11,entrance1,1,15
2015-08-11,entrance1,2,8
2015-08-11,entrance1,3,7
2015-08-11,entrance1,4,2
2015-08-11,entrance1,5,2
2015-08-11,entrance1,6,2
2015-08-11,entrance2,1,24
2015-08-11,entrance2,2,12
2015-08-11,entrance2,3,10
2015-08-11,entrance2,4,1
2015-08-11,entrance2,5,2
2015-08-11,entrance2,6,2
2015-08-11,entrance3,1,28
2015-08-11,entrance3,2,12
2015-08-11,entrance3,3,14
2015-08-11,entrance3,4,4
2015-08-11,entrance3,5,1
2015-08-11,entrance3,6,1
2015-08-11,entrance4,1,19
2015-08-11,entrance4,2,15
2015-08-11,entrance4,3,3
2015-08-11,entrance4,4,2
2015-08-11,entrance4,5,1
2015-08-11,entrance4,6,4
2015-08-11,gate2,2P,4
2015-08-11,gate3,2P,6
2015-08-11,gate4,2P,6
2015-08-11,gate5,2P,6
2015-08-11,gate6,2P,6
2015-08-11,gate7,2P,4
2015-08-11,gate8,2P,8
2015-08-11,general-gate0,1,1
2015-08-11,general-gate1,1,45
2015-08-11,general-gate1,2,22
2015-08-11,general-gate1,2P,4
2015-08-11,general-gate1,3,16
2015-08-11,general-gate1,4,3
2015-08-11,general-gate1,5,3
2015-08-11,general-gate1,6,2
2015-08-11,general-gate2,1,45
2015-08-11,general-gate2,2,22
2015-08-11,general-gate2,2P,8
2015-08-11,general-gate2,3,16
2015-08-11,general-gate2,4,3
2015-08-11,general-gate2,5,3
2015-08-11,general-gate2,6,2
2015-08-11,general-gate3,1,1
2015-08-11,general-gate3,2,2
2015-08-11,general-gate3,2P,2
2015-08-11,general-gate4,1,32
2015-08-11,general-gate4,2,17
2015-08-11,general-gate4,2P,4
2015-08-11,general-gate4,3,12
2015-08-11,general-gate4,4,1
2015-08-11,general-gate4,5,2
2015-08-11,general-gate4,6,2
2015-08-11,general-gate5,1,26
2015-08-11,general-gate5,2,14
2015-08-11,general-gate5,2P,8
2015-08-11,general-gate5,3,8
2015-08-11,general-gate5,4,2
2015-08-11,general-gate5,5,1
2015-08-11,general-gate5,6,2
2015-08-11,general-gate6,1,9
2015-08-11,general-gate6,2,4
2015-08-11,general-gate6,3,5
2015-08-11,general-gate7,1,49
2015-08-11,general-gate7,2,23
2015-08-11,general-gate7,2P,8
2015-08-11,general-gate7,3,21
2015-08-11,general-gate7,4,2
2015-08-11,general-gate7,5,2
2015-08-11,general-gate7,6,2
2015-08-11,ranger-base,2P,8
2015-08-11,ranger-stop0,1,45
2015-08-11,ranger-stop0,2,22
2015-08-11,ranger-stop0,2P,10
2015-08-11,ranger-stop0,3,16
2015-08-11,ranger-stop0,4,3
2015-08-11,ranger-stop0,5,3
2015-08-11,ranger-stop0,6,2
2015-08-11,ranger-stop1,2P,4
2015-08-11,ranger-stop2,1,45
2015-08-11,ranger-stop2,2,22
2015-08-11,ranger-stop2,2P,8
2015-08-11,ranger-stop2,3,16
2015-08-11,ranger-stop2,4,3
2015-08-11,ranger-stop2,5,3
2015-08-11,ranger-stop2,6,2
2015-08-11,ranger-stop3,2P,6
2015-08-11,ranger-stop4,2P,4
2015-08-11,ranger-stop5,2P,6
2015-08-11,ranger-stop6,2P,8
2015-08-11,ranger-stop7,2P,4
2015-08-12,camping0,1,3
2015-08-12,camping0,2,3
2015-08-12,camping0,3,3
2015-08-12,camping2,1,9
2015-08-12,camping2,2,3
2015-08-12,camping2,3,3
2015-08-12,camping3,1,11
2015-08-12,camping3,2,4
2015-08-12,camping3,3,4
2015-08-12,camping4,1,14
2015-08-12,camping4,2,4
2015-08-12,camping4,3,3
2015-08-12,camping5,1,8
2015-08-12,camping5,2,4
2015-08-12,camping5,3,1
2015-08-12,camping6,1,14
2015-08-12,camping6,2,1
2015-08-12,camping6,3,4
2015-08-12,camping7,1,8
2015-08-12,camping7,2,2
2015-08-12,camping7,3,3
2015-08-12,camping8,1,13
2015-08-12,camping8,2,3
2015-08-12,camping8,2P,2
2015-08-12,camping8,3,1
2015-08-12,entrance0,1,11
2015-08-12,entrance0,2,7
2015-08-12,entrance0,3,7
2015-08-12,entrance0,4,2
2015-08-12,entrance0,5,3
2015-08-12,entrance1,1,16
2015-08-12,entrance1,2,7
2015-08-12,entrance1,3,2
2015-08-12,entrance1,4,3
2015-08-12,entrance1,5,2
2015-08-12,entrance1,6,1
2015-08-12,entrance2,1,21
2015-08-12,entrance2,2,7
2015-08-12,entrance2,3,4
2015-08-12,entrance2,4,3
2015-08-12,entrance2,5,1
2015-08-12,entrance2,6,1
2015-08-12,entrance3,1,30
2015-08-12,entrance3,2,6
2015-08-12,entrance3,3,8
2015-08-12,entrance3,4,2
2015-08-12,entrance3,5,1
2015-08-12,entrance4,1,17
2015-08-12,entrance4,2,10
2015-08-12,entrance4,3,7
2015-08-12,entrance4,4,4
2015-08-12,entrance4,5,1
2015-08-12,gate2,2P,2
2015-08-12,gate3,2P,4
2015-08-12,gate4,2P,4
2015-08-12,gate5,2P,4
2015-08-12,gate6,2P,2
2015-08-12,gate7,2P,2
2015-08-12,gate8,2P,4
2015-08-12,general-gate1,1,51
2015-08-12,general-gate1,2,20
2015-08-12,general-gate1,2P,2
2015-08-12,general-gate1,3,15
2015-08-12,general-gate1,4,5
2015-08-12,general-gate1,5,2
2015-08-12,general-gate1,6,1
2015-08-12,general-gate2,1,51
2015-08-12,general-gate2,2,20
2015-08-12,general-gate2,2P,2
2015-08-12,general-gate2,3,15
2015-08-12,general-gate2,4,5
2015-08-12,general-gate2,5,2
2015-08-12,general-gate2,6,1
2015-08-12,general-gate3,1,2
2015-08-12,general-gate3,2P,2
2015-08-12,general-gate4,1,35
2015-08-12,general-gate4,2,15
2015-08-12,general-gate4,2P,2
2015-08-12,general-gate4,3,13
2015-08-12,general-gate4,4,3
2015-08-12,general-gate4,5,2
2015-08-12,general-gate4,6,1
2015-08-12,general-gate5,1,29
2015-08-12,general-gate5,2,11
2015-08-12,general-gate5,2P,4
2015-08-12,general-gate5,3,10
2015-08-12,general-gate5,4,3
2015-08-12,general-gate5,5,1
2015-08-12,general-gate6,1,8
2015-08-12,general-gate6,2,2
2015-08-12,general-gate6,3,3
2015-08-12,general-gate7,1,48
2015-08-12,general-gate7,2,19
2015-08-12,general-gate7,2P,3
2015-08-12,general-gate7,3,16
2015-08-12,general-gate7,4,3
2015-08-12,general-gate7,5,2
2015-08-12,general-gate7,6,1
2015-08-12,ranger-base,2P,4
2015-08-12,ranger-stop0,1,51
2015-08-12,ranger-stop0,2,20
2015-08-12,ranger-stop0,2P,3
2015-08-12,ranger-stop0,3,15
2015-08-12,ranger-stop0,4,5
2015-08-12,ranger-stop0,5,2
2015-08-12,ranger-stop0,6,1
2015-08-12,ranger-stop1,2P,2
2015-08-12,ranger-stop2,1,51
2015-08-12,ranger-stop2,2,20
2015-08-12,ranger-stop2,2P,3
2015-08-12,ranger-stop2,3,15
2015-08-12,ranger-stop2,4,5
2015-08-12,ranger-stop2,5,2
2015-08-12,ranger-stop2,6,1
2015-08-12,ranger-stop3,2P,4
2015-08-12,ranger-stop4,2P,2
2015-08-12,ranger-stop5,2P,4
2015-08-12,ranger-stop6,2P,5
2015-08-12,ranger-stop7,2P,2
2015-08-13,camping0,1,3
2015-08-13,camping0,2,4
2015-08-13,camping0,3,1
2015-08-13,camping1,3,2
2015-08-13,camping2,1,6
2015-08-13,camping2,2,1
2015-08-13,camping2,3,1
2015-08-13,camping3,1,8
2015-08-13,camping3,2,4
2015-08-13,camping4,1,14
2015-08-13,camping4,2,3
2015-08-13,camping4,3,5
2015-08-13,camping5,1,11
2015-08-13,camping5,2,2
2015-08-13,camping6,1,4
2015-08-13,camping6,3,10
2015-08-13,camping7,1,2
2015-08-13,camping7,2,4
2015-08-13,camping7,3,1
2015-08-13,camping8,1,8
2015-08-13,camping8,2,2
2015-08-13,camping8,2P,1
2015-08-13,camping8,3,4
2015-08-13,entrance0,1,10
2015-08-13,entrance0,2,4
2015-08-13,entrance0,3,7
2015-08-13,entrance0,5,1
2015-08-13,entrance1,1,14
2015-08-13,entrance1,2,4
2015-08-13,entrance1,3,5
2015-08-13,entrance1,4,1
2015-08-13,entrance1,5,1
2015-08-13,entrance2,1,12
2015-08-13,entrance2,2,9
2015-08-13,entrance2,3,4
2015-08-13,entrance2,4,2
2015-08-13,entrance2,5,1
2015-08-13,entrance3,1,23
2015-08-13,entrance3,2,12
2015-08-13,entrance3,3,6
2015-08-13,entrance3,4,2
2015-08-13,entrance4,1,22
2015-08-13,entrance4,2,7
2015-08-13,entrance4,3,4
2015-08-13,entrance4,5,1
2015-08-13,gate2,2P,2
2015-08-13,gate3,2P,2
2015-08-13,gate4,2P,2
2015-08-13,gate5,2P,2
2015-08-13,gate6,2P,2
2015-08-13,gate7,2P,2
2015-08-13,gate8,2P,2
2015-08-13,general-gate0,3,1
2015-08-13,general-gate1,1,28
2015-08-13,general-gate1,2,14
2015-08-13,general-gate1,2P,2
2015-08-13,general-gate1,3,13
2015-08-13,general-gate1,4,3
2015-08-13,general-gate1,5,2
2015-08-13,general-gate2,1,28
2015-08-13,general-gate2,2,14
2015-08-13,general-gate2,2P,2
2015-08-13,general-gate2,3,13
2015-08-13,general-gate2,4,3
2015-08-13,general-gate2,5,2
2015-08-13,general-gate3,1,4
2015-08-13,general-gate3,2,1
2015-08-13,general-gate3,2P,1
2015-08-13,general-gate3,3,1
2015-08-13,general-gate4,1,25
2015-08-13,general-gate4,2,10
2015-08-13,general-gate4,2P,2
2015-08-13,general-gate4,3,6
2015-08-13,general-gate4,4,1
2015-08-13,general-gate4,5,1
2015-08-13,general-gate5,1,23
2015-08-13,general-gate5,2,8
2015-08-13,general-gate5,2P,3
2015-08-13,general-gate5,3,9
2015-08-13,general-gate5,5,1
2015-08-13,general-gate6,1,2
2015-08-13,general-gate6,2,4
2015-08-13,general-gate6,3,1
2015-08-13,general-gate7,1,43
2015-08-13,general-gate7,2,18
2015-08-13,general-gate7,2P,3
2015-08-13,general-gate7,3,8
2015-08-13,general-gate7,4,1
2015-08-13,general-gate7,5,1
2015-08-13,ranger-base,2P,2
2015-08-13,ranger-stop0,1,28
2015-08-13,ranger-stop0,2,14
2015-08-13,ranger-stop0,2P,3
2015-08-13,ranger-stop0,3,13
2015-08-13,ranger-stop0,4,3
2015-08-13,ranger-stop0,5,2
2015-08-13,ranger-stop1,2P,2
2015-08-13,ranger-stop2,1,28
2015-08-13,ranger-stop2,2,14
2015-08-13,ranger-stop2,2P,3
2015-08-13,ranger-stop2,3,13
2015-08-13,ranger-stop2,4,3
2015-08-13,ranger-stop2,5,2
2015-08-13,ranger-stop3,2P,2
2015-08-13,ranger-stop4,2P,2
2015-08-13,ranger-stop5,2P,2
2015-08-13,ranger-stop6,2P,3
2015-08-13,ranger-stop7,2P,2
2015-08-14,camping0,1,10
2015-08-14,camping0,2,5
2015-08-14,camping2,1,5
2015-08-14,camping2,2,4
2015-08-14,camping2,3,3
2015-08-14,camping3,1,6
2015-08-14,camping3,2,4
2015-08-14,camping3,3,2
2015-08-14,camping4,1,15
2015-08-14,camping4,2,7
2015-08-14,camping4,3,6
2015-08-14,camping5,1,8
2015-08-14,camping5,2,5
2015-08-14,camping5,3,4
2015-08-14,camping6,1,13
2015-08-14,camping6,2,5
2015-08-14,camping6,3,4
2015-08-14,camping7,1,9
2015-08-14,camping7,2,5
2015-08-14,camping7,2P,2
2015-08-14,camping7,3,2
2015-08-14,camping8,1,19
2015-08-14,camping8,2,8
2015-08-14,camping8,3,2
2015-08-14,entrance0,1,20
2015-08-14,entrance0,2,15
2015-08-14,entrance0,3,7
2015-08-14,entrance0,4,1
2015-08-14,entrance0,5,1
2015-08-14,entrance1,1,15
2015-08-14,entrance1,2,17
2015-08-14,entrance1,3,7
2015-08-14,entrance1,4,1
2015-08-14,entrance2,1,16
2015-08-14,entrance2,2,14
2015-08-14,entrance2,3,6
2015-08-14,entrance2,4,3
2015-08-14,entrance2,6,1
2015-08-14,entrance3,1,33
2015-08-14,entrance3,2,13
2015-08-14,entrance3,3,9
2015-08-14,entrance3,4,1
2015-08-14,entrance3,5,1
2015-08-14,entrance3,6,1
2015-08-14,entrance4,1,21
2015-08-14,entrance4,2,12
2015-08-14,entrance4,3,9
2015-08-14,entrance4,4,3
2015-08-14,gate3,2P,2
2015-08-14,gate4,2P,2
2015-08-14,gate5,2P,4
2015-08-14,gate6,2P,2
2015-08-14,gate7,2P,2
2015-08-14,gate8,2P,4
2015-08-14,general-gate1,1,44
2015-08-14,general-gate1,2,32
2015-08-14,general-gate1,3,16
2015-08-14,general-gate1,4,1
2015-08-14,general-gate1,6,1
2015-08-14,general-gate2,1,44
2015-08-14,general-gate2,2,32
2015-08-14,general-gate2,3,16
2015-08-14,general-gate2,4,1
2015-08-14,general-gate2,6,1
2015-08-14,general-gate3,1,2
2015-08-14,general-gate3,2,1
2015-08-14,general-gate3,3,1
2015-08-14,general-gate4,1,31
2015-08-14,general-gate4,2,28
2015-08-14,general-gate4,3,12
2015-08-14,general-gate4,4,1
2015-08-14,general-gate5,1,30
2015-08-14,general-gate5,2,16
2015-08-14,general-gate5,2P,2
2015-08-14,general-gate5,3,11
2015-08-14,general-gate5,4,1
2015-08-14,general-gate6,1,9
2015-08-14,general-gate6,2,5
2015-08-14,general-gate6,2P,2
2015-08-14,general-gate6,3,2
2015-08-14,general-gate7,1,50
2015-08-14,general-gate7,2,34
2015-08-14,general-gate7,3,15
2015-08-14,general-gate7,4,1
2015-08-14,ranger-base,2P,4
2015-08-14,ranger-stop0,1,44
2015-08-14,ranger-stop0,2,32
2015-08-14,ranger-stop0,3,16
2015-08-14,ranger-stop0,4,1
2015-08-14,ranger-stop0,6,1
2015-08-14,ranger-stop2,1,44
2015-08-14,ranger-stop2,2,32
2015-08-14,ranger-stop2,3,16
2015-08-14,ranger-stop2,4,1
2015-08-14,ranger-stop2,6,1
2015-08-14,ranger-stop3,2P,2
2015-08-14,ranger-stop5,2P,2
2015-08-14,ranger-stop6,2P,4
2015-08-14,ranger-stop7,2P,2
2015-08-15,camping0,1,3
2015-08-15,camping0,2,5
2015-08-15,camping0,3,2
2015-08-15,camping1,1,2
2015-08-15,camping2,1,17
2015-08-15,camping2,2,6
2015-08-15,camping2,3,6
2015-08-15,camping3,1,7
2015-08-15,camping3,2,1
2015-08-15,camping3,3,2
2015-08-15,camping4,1,9
2015-08-15,camping4,2,5
2015-08-15,camping4,3,5
2015-08-15,camping5,1,15
2015-08-15,camping5,2,3
2015-08-15,camping5,3,3
2015-08-15,camping6,1,12
2015-08-15,camping6,2,6
2015-08-15,camping6,3,4
2015-08-15,camping7,1,7
2015-08-15,camping7,2,1
2015-08-15,camping7,3,1
2015-08-15,camping8,1,15
2015-08-15,camping8,2,2
2015-08-15,camping8,2P,1
2015-08-15,camping8,3,10
2015-08-15,entrance0,1,15
2015-08-15,entrance0,2,10
2015-08-15,entrance0,3,12
2015-08-15,entrance0,4,2
2015-08-15,entrance0,5,1
2015-08-15,entrance1,1,18
2015-08-15,entrance1,2,10
2015-08-15,entrance1,3,6
2015-08-15,entrance1,4,2
2015-08-15,entrance1,5,1
2015-08-15,entrance2,1,23
2015-08-15,entrance2,2,10
2015-08-15,entrance2,3,10
2015-08-15,entrance2,4,1
2015-08-15,entrance2,5,2
2015-08-15,entrance2,6,1
2015-08-15,entrance3,1,35
2015-08-15,entrance3,2,13
2015-08-15,entrance3,3,15
2015-08-15,entrance3,5,3
2015-08-15,entrance4,1,20
2015-08-15,entrance4,2,11
2015-08-15,entrance4,3,7
2015-08-15,entrance4,4,5
2015-08-15,entrance4,5,1
2015-08-15,entrance4,6,1
2015-08-15,gate3,2P,4
2015-08-15,gate4,2P,2
2015-08-15,gate5,2P,4
2015-08-15,gate6,2P,2
2015-08-15,gate7,2P,2
2015-08-15,gate8,2P,4
2015-08-15,general-gate0,1,2
2015-08-15,general-gate1,1,53
2015-08-15,general-gate1,2,16
2015-08-15,general-gate1,3,21
2015-08-15,general-gate1,4,4
2015-08-15,general-gate1,5,1
2015-08-15,general-gate2,1,53
2015-08-15,general-gate2,2,16
2015-08-15,general-gate2,3,21
2015-08-15,general-gate2,4,4
2015-08-15,general-gate2,5,1
2015-08-15,general-gate3,1,3
2015-08-15,general-gate3,2,1
2015-08-15,general-gate3,2P,1
2015-08-15,general-gate3,3,3
2015-08-15,general-gate4,1,32
2015-08-15,general-gate4,2,17
2015-08-15,general-gate4,3,15
2015-08-15,general-gate4,4,2
2015-08-15,general-gate5,1,29
2015-08-15,general-gate5,2,9
2015-08-15,general-gate5,2P,3
2015-08-15,general-gate5,3,11
2015-08-15,general-gate5,4,4
2015-08-15,general-gate6,1,7
2015-08-15,general-gate6,2,1
